,City1,City2,Distance (km)
3125625,310620,354490,418.72926972982367
14581561,330455,354500,278.939945228775
4944508,500270,354510,412.40512767122226
7264587,410690,354515,328.6368665827002
7264588,410690,354520,317.54608985793766
7264590,410690,354530,260.88229918271736
7264595,410690,354540,290.62308731816404
4944530,500270,354550,371.02570499635607
7264610,410690,354560,466.7886998548384
8878180,520870,354570,402.77504925587357
7264615,410690,354580,350.75677261157654
14581611,330455,354600,279.87657627825376
4944553,500270,354610,385.95589208785157
7264636,410690,354620,408.6223051657503
3125691,310620,354625,395.8488485657184
3125693,310620,354630,405.38325538788797
7264648,410690,354640,282.8017506074836
7264653,410690,354650,448.91764741245413
4944582,500270,354660,386.45219652305144
7264662,410690,354670,373.71904062897823
14581662,330455,354680,312.4418133900136
7264681,410690,354690,432.2064513373648
7264698,410690,354700,336.5597457452123
4944636,500270,354710,314.8112785427895
4944687,500270,354720,399.6837978761889
7264767,410690,354730,323.56484350077477
4944642,500270,354740,397.11453184272494
3125782,310620,354750,419.78213554373133
3125791,310620,354760,397.58758666177806
4944666,500270,354765,411.48465455987986
4944722,500270,354770,352.14572078247835
7264799,410690,354780,336.80684851258286
3125857,310620,354790,359.944291733895
14581801,330455,354800,382.87321514150665
4944738,500270,354805,433.1208074042931
14581811,330455,354810,368.8006147508479
14581817,330455,354820,252.4907912283817
4944763,500270,354830,369.8936314991463
7264844,410690,354840,439.1026450920205
7264845,410690,354850,337.88845666033586
14581844,330455,354860,260.4273051119292
7264862,410690,354870,333.8885622375799
7264870,410690,354880,339.1891868532479
7264871,410690,354890,403.47926618291217
4944827,500270,354900,410.12461091945636
3126008,310620,354910,375.7355682543012
8878534,520870,354920,428.03471644483426
8878536,520870,354925,440.5700442496192
4944910,500270,354930,320.9448676736011
3126053,310620,354940,416.9953331579794
3126062,310620,354950,395.00043830604943
14582017,330455,354960,144.37626853110186
3126106,310620,354970,360.3767003481382
8878622,520870,354980,458.81809742447183
14582050,330455,354990,276.3112903511493
7265070,410690,354995,292.47034444639957
14582072,330455,355000,218.63950119135157
7265087,410690,355010,306.97693032256365
7265096,410690,355020,214.1803979697756
7265118,410690,355030,338.4874175862651
15252983,355030,355040,169.9292195220557
7265138,410690,355050,301.2929044945971
15253007,355030,355060,50.60099485914398
15253011,355030,355070,128.14091884182693
15253016,355030,355080,204.20286595854745
15253032,355030,355090,247.45855002241308
15253044,355030,355100,53.681919811814815
15253063,355030,355110,121.3807790419694
7265205,410690,355120,239.7410130385974
8878786,520870,355130,446.4437811759397
15253119,355030,355140,264.9402474653004
15253139,355030,355150,276.9466880010743
15253133,355030,355160,102.39634837012466
15253158,355030,355170,300.8564586269268
15253160,355030,355180,161.41250487572557
15253167,355030,355190,375.9579077257198
14582305,330455,355200,171.59418974264884
15253202,355030,355210,105.46377436149652
15253213,355030,355220,82.23707050184139
4945286,500270,355230,386.6917438410477
15253225,355030,355240,102.31106669672123
15253231,355030,355250,33.49381079141296
4945294,500270,355255,375.3307090145487
15253234,355030,355260,377.33818096831214
15253235,355030,355270,291.0824301381317
15253238,355030,355280,13.847101073768084
7265385,410690,355290,395.0129006356105
7265388,410690,355300,219.97488024419428
15253250,355030,355310,328.12217876673276
15253256,355030,355320,326.5391992571773
15253260,355030,355330,213.53803081335863
8878973,520870,355340,439.65065650154315
15253285,355030,355350,100.24754193244179
15253287,355030,355360,229.49450311387247
15253291,355030,355365,328.6951022342409
15253295,355030,355370,304.8549022642292
7265437,410690,355380,210.03855535629108
7265438,410690,355385,176.2811390101629
4945365,500270,355390,378.57539501657936
7265445,410690,355395,326.1424124288235
15253308,355030,355400,124.78710598876631
15253310,355030,355410,124.70124378941996
7265460,410690,355420,231.2087781504876
4945392,500270,355430,344.09215338858854
15253347,355030,355440,351.53247722420144
15253356,355030,355450,119.59019726570982
7265506,410690,355460,248.63294367475228
15253388,355030,355465,161.9691102321315
15253390,355030,355470,199.64705303401428
15253392,355030,355475,240.37983873559955
15253402,355030,355480,128.633558978111
4945475,500270,355490,390.5483653711136
15253438,355030,355495,79.54188570965717
7265585,410690,355500,408.12520685115857
4945518,500270,355510,333.8181243668188
15253459,355030,355520,459.0835150351906
8879169,520870,355530,395.22407544485674
15253478,355030,355535,411.89118993712964
15253480,355030,355540,159.08564064925756
7265623,410690,355550,324.1240637732553
15253486,355030,355560,387.6825452983182
15253509,355030,355570,446.5571087578028
4945579,500270,355580,415.9620890768639
15253517,355030,355590,333.72754452573554
15253534,355030,355600,376.2253811076734
8879258,520870,355610,424.34078487269903
15253550,355030,355620,72.50819157501125
4945615,500270,355630,400.07089883909435
15253556,355030,355635,75.47753736069245
15253563,355030,355640,190.86534472018076
15253564,355030,355645,39.67785337825449
15253580,355030,355650,40.16106184467589
15253594,355030,355660,357.1769641298768
15253643,355030,355670,66.01265955073308
15253644,355030,355680,341.2057265274185
15253653,355030,355690,333.0279475407052
8879368,520870,355695,410.9765047704583
15253670,355030,355700,81.49285388355288
8879380,520870,355710,422.3228139793679
15253692,355030,355715,446.8227522799006
4941448,500270,355720,583.9013818954234
3123033,310620,355730,408.8621380844844
1594253,280030,410150,2061.0469718119693
1594255,280030,410160,1997.164186953365
1594256,280030,410165,2153.8122857657404
1594270,280030,410170,2182.1446006961864
1594277,280030,410180,2085.124281511222
1594303,280030,410185,2143.855104589776
1594327,280030,410190,2012.7970041721242
1594331,280030,410200,2296.6776463355254
1594335,280030,410210,2067.028736666443
1594336,280030,410220,2092.5057774945208
1594392,280030,410230,2099.433305292563
1594403,280030,410240,1957.097749035069
1594420,280030,410250,2150.327991015024
1594458,280030,410260,2435.4645282593465
1594443,280030,410270,1943.527920814846
1594492,280030,410275,2411.7953070492067
1594496,280030,410280,2012.7391316124088
3121949,310620,410290,1044.4226324878923
3121951,310620,410300,1032.1518488833026
3121954,310620,410302,1144.33322702084
3121959,310620,410304,964.45097942983
3121963,310620,410305,1150.007583501302
3121979,310620,410310,793.8926014034894
3122009,310620,410315,1210.4924201121491
3122021,310620,410320,912.6083896459998
3122024,310620,410322,1140.044678968046
3122051,310620,410330,907.982789411872
3122064,310620,410335,1091.193614418309
3122070,310620,410337,1097.870534040153
3122193,310620,410340,867.5293323607556
3122195,310620,410345,1098.8861914123177
3920081,530010,410347,1074.9759023583872
3122230,310620,410350,872.8189115100754
3122243,310620,410360,725.1818800540734
3122245,310620,410370,847.2054566355777
3122246,310620,410380,889.6900574926336
3122261,310620,410390,1050.3675840675603
3122264,310620,410395,993.9150897946391
3122266,310620,410400,797.8563330445113
3122283,310620,410405,1091.2995616298101
3122286,310620,410410,895.8759618024169
4941163,500270,410420,762.9196960494905
4941167,500270,410425,761.8668021823792
4941169,500270,410430,462.27984091807673
4941207,500270,410440,569.0365894493094
4941214,500270,410442,628.6103132067947
4941229,500270,410445,604.8889592571862
4941237,500270,410450,586.5763585996023
4941265,500270,410460,569.2625838223481
4941281,500270,410465,680.128381980584
4941311,500270,410470,604.6690569378779
4941349,500270,410480,515.510955038649
4941366,500270,410490,676.3927836843307
4941371,500270,410500,549.9759682404767
4941406,500270,410510,409.4706551406313
4941418,500270,410520,652.4337592246529
4941426,500270,410530,528.8493539312956
4941452,500270,410540,638.3670809929068
4941459,500270,410550,413.5251668990027
4941461,500270,410560,369.1651998864633
4941473,500270,410570,701.8139853877663
4941500,500270,410580,772.1733923802979
4941505,500270,410590,381.9020910658587
4941551,500270,410600,543.2309711322624
4941555,500270,410610,579.4040691503258
4941560,500270,410620,780.7431779556767
4941568,500270,410630,502.38717439287893
4941580,500270,410640,511.04353067403184
4941587,500270,410645,694.9702436170991
4941600,500270,410650,649.8833341814242
4941616,500270,410655,481.35721656219226
4941670,500270,410657,595.086781212274
4941671,500270,410660,403.444310026686
4941672,500270,410670,378.27127326212843
4941665,500270,410680,704.2378699880168
4941677,500270,410685,513.5443521442879
4941697,500270,410690,779.1214437230658
7261775,410690,410700,195.3876810723483
4941743,500270,410710,305.9597481947586
7261820,410690,410712,345.8743790533537
7261818,410690,410715,489.95851795444617
7261853,410690,410720,382.0215454046784
4941808,500270,410725,354.02758502906704
7261888,410690,410730,363.4897594544939
7261928,410690,410740,395.26873171882096
7261929,410690,410750,352.98497435839073
4941885,500270,410752,373.8188803774265
4941863,500270,410753,474.89982440838827
7261965,410690,410754,358.5416728541177
7262007,410690,410755,369.53928436148533
7262014,410690,410760,260.4956910064565
7262019,410690,410765,27.346889424306223
7262035,410690,410770,321.4800131077161
7262036,410690,410773,128.65883322441462
7262049,410690,410775,209.4592032607495
7262061,410690,410780,386.3947820948187
7262058,410690,410785,415.22162015819
7262068,410690,410790,349.2234019422628
7262074,410690,410800,356.7531309657526
7262078,410690,410810,376.50623578612436
7262087,410690,410820,426.98536737060516
7262104,410690,410830,533.9640075412609
4942033,500270,410832,410.30853686600796
7262112,410690,410840,386.5297460847353
7262105,410690,410845,288.4328435090951
7262165,410690,410850,233.74319362196087
7262184,410690,410855,302.1612819649124
7262199,410690,410860,403.645334203828
7262200,410690,410865,275.23238873055516
7262226,410690,410870,267.1821970437801
4942170,500270,410880,406.15820759289414
4942171,500270,410890,341.1402687413531
7262253,410690,410895,156.6270318684005
7262260,410690,410900,225.31373893951633
4942187,500270,410910,373.9498240266854
7262268,410690,410920,364.3682667606062
7262282,410690,410930,364.88370599979623
7262286,410690,410940,220.76351055469584
7262287,410690,410950,95.68973311198828
7262293,410690,410960,86.11951922132076
7262329,410690,410965,322.4913458459582
7262345,410690,410970,198.3716358528534
7262351,410690,410975,377.80089246414195
7262368,410690,410980,300.22706821990835
4942319,500270,410990,343.86397218986724
7262422,410690,411000,358.50683227268996
7262427,410690,411005,392.43918092699283
7262442,410690,411007,184.9342090655916
7262446,410690,411010,135.78042459252777
7262450,410690,411020,182.6661325429867
4942377,500270,411030,358.66496585894635
4942385,500270,411040,391.10091530227874
7262499,410690,411050,139.38722143003932
4942431,500270,411060,407.0692486637819
7262523,410690,411065,426.77024274919773
7262536,410690,411070,139.1479171013462
7262540,410690,411080,306.65293280808004
4942499,500270,411090,366.0730376775117
7262587,410690,411095,507.25313882440315
7262605,410690,411100,291.17474701460486
7262606,410690,411110,338.12147831194056
7262630,410690,411120,360.84392950247206
7262633,410690,411125,23.69642040983631
4942616,500270,411130,311.01349451935295
7262718,410690,411140,166.64246006929255
7262719,410690,411150,275.92513322529675
4942644,500270,411155,353.7464843052252
7262721,410690,411160,359.8532961924627
7262730,410690,411170,203.4958798192123
7262740,410690,411180,261.42158465914855
7262754,410690,411190,344.7411531800642
7262762,410690,411200,138.12071639763337
7262776,410690,411210,314.4307276795331
7262782,410690,411220,382.1842571124752
7262790,410690,411230,199.3295450212423
7262794,410690,411240,397.48177930349743
7262804,410690,411250,280.90891076221794
4942733,500270,411260,354.8348000617123
7262816,410690,411270,296.4695183079554
7262842,410690,411275,431.1976852938867
7262867,410690,411280,223.31871915883815
7262906,410690,411290,242.07899515332363
7262914,410690,411295,377.3704498475747
7262926,410690,411300,380.8486729214066
7262932,410690,411310,301.21892002334044
7263003,410690,411320,59.58546761556663
